FID,WSA_AGIDF,SUM_GU_POP,COUNT_POLY,STATE_ABBR,STATE_FIPS,STATE_NM,SUM_SQKM,HUC2,HUC2_NM,WSA_NAME,OID_1,WSA_AGIDF1,TOT_WD_MGD,WD_YEAR,IN_SWUDS,x_centroid,y_centroid
3720,GA0270000,386.000000000000000,1,GA,13,Georgia,1.940374422620000,03,South Atlantic-Gulf Region,BARWICK,6849,GA0270000,0.029000000000000,2010.0000000,Y,1165690.0000000,943881.0000000
3721,GA0270001,565.000000000000000,1,GA,13,Georgia,4.509015526030000,03,South Atlantic-Gulf Region,MORVEN,6851,GA0270001,0.054000000000000,2010.0000000,Y,1187540.0000000,952381.0000000
3722,GA0270002,3850.000000000000000,1,GA,13,Georgia,10.742860119900000,03,South Atlantic-Gulf Region,QUITMAN,6853,GA0270002,1.136000000000000,2000.0000000,Y,1184400.0000000,934387.0000000
3723,GA0290000,9281.000000000000000,1,GA,13,Georgia,42.513553704700001,03,South Atlantic-Gulf Region,RICHMOND HILL,6888,GA0290000,0.962000000000000,2000.0000000,Y,1377420.0000000,1088910.0000000
3724,GA0290001,2196.000000000000000,1,GA,13,Georgia,19.901643659000001,03,South Atlantic-Gulf Region,PEMBROKE,6902,GA0290001,0.156000000000000,2000.0000000,Y,1345220.0000000,1110130.0000000
3725,GA0310000,1395.000000000000000,1,GA,13,Georgia,8.722897414509999,03,South Atlantic-Gulf Region,BROOKLET,7020,GA0310000,0.138000000000000,2000.0000000,Y,1336380.0000000,1136040.0000000
3726,GA0310002,638.000000000000000,1,GA,13,Georgia,5.350063600980000,03,South Atlantic-Gulf Region,PORTAL,7036,GA0310002,0.072000000000000,2010.0000000,Y,1309520.0000000,1149090.0000000
3727,GA0310003,175.000000000000000,1,GA,13,Georgia,2.034038697660000,03,South Atlantic-Gulf Region,REGISTER,7038,GA0310003,0.016700000000000,2010.0000000,Y,1316550.0000000,1130500.0000000
3728,GA0310004,28422.000000000000000,1,GA,13,Georgia,39.359399648800000,03,South Atlantic-Gulf Region,STATESBORO,7040,GA0310004,2.088000000000000,2000.0000000,Y,1325630.0000000,1139890.0000000
3729,GA0330000,156.000000000000000,1,GA,13,Georgia,8.287292623100001,03,South Atlantic-Gulf Region,GIRARD,7255,GA0330000,0.024000000000000,2010.0000000,Y,1321230.0000000,1207270.0000000
3730,GA0330001,269.000000000000000,1,GA,13,Georgia,5.171733669710000,03,South Atlantic-Gulf Region,MIDVILLE,7257,GA0330001,0.027000000000000,2010.0000000,Y,1276770.0000000,1176030.0000000
3731,GA0330002,999.000000000000000,1,GA,13,Georgia,4.045240352990000,03,South Atlantic-Gulf Region,SARDIS,7259,GA0330002,0.168000000000000,2000.0000000,Y,1317680.0000000,1199370.0000000
3732,GA0330003,112.000000000000000,1,GA,13,Georgia,2.522293157400000,03,South Atlantic-Gulf Region,VIDETTE,7273,GA0330003,0.016000000000000,2010.0000000,Y,1272130.0000000,1199690.0000000
3733,GA0330004,5766.000000000000000,1,GA,13,Georgia,14.309420353200000,03,South Atlantic-Gulf Region,WAYNESBORO,7275,GA0330004,1.248000000000000,2000.0000000,Y,1292670.0000000,1208800.0000000
3734,GA0330044,332.000000000000000,1,GA,13,Georgia,2.787168791090000,03,South Atlantic-Gulf Region,KEYSVILLE,7292,GA0330044,0.025000000000000,2010.0000000,Y,1270710.0000000,1222120.0000000
3735,GA0350000,653.000000000000000,1,GA,13,Georgia,5.070823906780000,03,South Atlantic-Gulf Region,FLOVILLA,7296,GA0350000,0.112000000000000,2010.0000000,Y,1116810.0000000,1202670.0000000
3736,GA0350051,5045.000000000000000,1,GA,13,Georgia,16.211347090400000,03,South Atlantic-Gulf Region,BUTTS COUNTY/JACKSON/JENKINSBURG WS,7302,GA0350051,1.795000000000000,2000.0000000,Y,1110110.0000000,1205990.0000000
3737,GA0370000,1479.000000000000000,1,GA,13,Georgia,10.377854682100001,03,South Atlantic-Gulf Region,ARLINGTON,7316,GA0370000,0.321000000000000,2000.0000000,Y,1065220.0000000,992490.0000000
3738,GA0370002,618.000000000000000,1,GA,13,Georgia,8.325164144810000,03,South Atlantic-Gulf Region,LEARY,7339,GA0370002,0.066000000000000,2000.0000000,Y,1084520.0000000,1000020.0000000
3739,GA0370003,240.000000000000000,1,GA,13,Georgia,3.391777877460000,03,South Atlantic-Gulf Region,MORGAN,7353,GA0370003,0.207000000000000,2000.0000000,Y,1075250.0000000,1004890.0000000
3740,GA0390000,15946.000000000000000,1,GA,13,Georgia,116.214440773999996,03,South Atlantic-Gulf Region,KINGSLAND,7367,GA0390000,1.624000000000000,2000.0000000,Y,1357210.0000000,962669.0000000
3741,GA0390001,17121.000000000000000,1,GA,13,Georgia,64.740578056600000,03,South Atlantic-Gulf Region,ST. MARYS,7382,GA0390001,1.047000000000000,2000.0000000,Y,1372160.0000000,959052.0000000
3742,GA0390002,1412.000000000000000,1,GA,13,Georgia,6.648518229020000,03,South Atlantic-Gulf Region,WOODBINE,7397,GA0390002,0.154000000000000,2000.0000000,Y,1355810.0000000,977911.0000000
3743,GA0390013,1777.000000000000000,1,GA,13,Georgia,4.983469836040000,03,South Atlantic-Gulf Region,USN-KINGS BAY SUBMARINE BASE,7411,GA0390013,1.039000000000000,2000.0000000,Y,1372770.0000000,962490.0000000
3744,GA0430000,4130.000000000000000,1,GA,13,Georgia,20.412203665600000,03,South Atlantic-Gulf Region,METTER,7443,GA0430000,0.597000000000000,2000.0000000,Y,1299590.0000000,1131240.0000000
3745,GA0430001,266.000000000000000,1,GA,13,Georgia,2.068589428480000,03,South Atlantic-Gulf Region,PULASKI,7458,GA0430001,0.021000000000000,2010.0000000,Y,1309470.0000000,1132220.0000000
3746,GA0450000,2040.000000000000000,1,GA,13,Georgia,8.804490957920001,03,South Atlantic-Gulf Region,BOWDON,7470,GA0450000,0.878000000000000,2000.0000000,Y,988960.0000000,1219340.0000000
3747,GA0450001,5924.000000000000000,2,GA,13,Georgia,43.504194475600002,03,South Atlantic-Gulf Region,CARROLL COUNTY,7484,GA0450001,0.165000000000000,2000.0000000,Y,1000470.0000000,1236640.0000000
3748,GA0450002,24388.000000000000000,1,GA,13,Georgia,59.303433287499999,03,South Atlantic-Gulf Region,CARROLLTON,7498,GA0450002,6.178000000000000,2000.0000000,Y,1003400.0000000,1226230.0000000
3749,GA0450004,218.000000000000000,1,GA,13,Georgia,2.045223446120000,03,South Atlantic-Gulf Region,ROOPVILLE,7512,GA0450004,0.016000000000000,2010.0000000,Y,1001430.0000000,1211600.0000000
3750,GA0450006,13956.000000000000000,1,GA,13,Georgia,36.827846105799999,03,South Atlantic-Gulf Region,VILLA RICA,7514,GA0450006,1.014000000000000,2000.0000000,Y,1017320.0000000,1243690.0000000
3751,GA0450007,588.000000000000000,1,GA,13,Georgia,7.243218922060000,03,South Atlantic-Gulf Region,WHITESBURG,7528,GA0450007,0.044000000000000,2010.0000000,Y,1020700.0000000,1217800.0000000
3752,GA0470002,3580.000000000000000,1,GA,13,Georgia,12.734553180700001,06,Tennessee Region,RINGGOLD,7548,GA0470002,0.648000000000000,2000.0000000,Y,983600.0000000,1372840.0000000
3753,GA0490000,2502.000000000000000,1,GA,13,Georgia,10.855780176300000,03,South Atlantic-Gulf Region,FOLKSTON,7562,GA0490000,0.724000000000000,2000.0000000,Y,1330170.0000000,961221.0000000
3754,GA0490017,910.000000000000000,1,GA,13,Georgia,6.473631287170000,03,South Atlantic-Gulf Region,HOMELAND,7576,GA0490017,0.069000000000000,2010.0000000,Y,1328380.0000000,963265.0000000
3755,GA0510000,8778.000000000000000,1,GA,13,Georgia,37.537729561500001,03,South Atlantic-Gulf Region,GARDEN CITY,7578,GA0510000,1.178000000000000,2000.0000000,Y,1386810.0000000,1109730.0000000
3756,GA0510001,19140.000000000000000,1,GA,13,Georgia,72.120427402299995,03,South Atlantic-Gulf Region,POOLER,7592,GA0510001,0.622000000000000,2000.0000000,Y,1379450.0000000,1110320.0000000
3757,GA0510002,5359.000000000000000,1,GA,13,Georgia,42.576353942799997,03,South Atlantic-Gulf Region,PORT WENTWORTH,7606,GA0510002,0.355000000000000,2000.0000000,Y,1382960.0000000,1120790.0000000
3758,GA0510003,146396.000000000000000,4,GA,13,Georgia,333.279202805000011,03,South Atlantic-Gulf Region,SAVANNAH-MAIN,7620,GA0510003,53.966999999999999,2000.0000000,Y,1388240.0000000,1102880.0000000
3759,GA0510005,2990.000000000000000,1,GA,13,Georgia,7.910199733520000,03,South Atlantic-Gulf Region,TYBEE ISLAND,7634,GA0510005,0.935000000000000,2000.0000000,Y,1417870.0000000,1106060.0000000
3760,GA0510006,2668.000000000000000,1,GA,13,Georgia,4.061585943730000,03,South Atlantic-Gulf Region,THUNDERBOLT,7648,GA0510006,0.360000000000000,2000.0000000,Y,1399830.0000000,1105890.0000000
3761,GA0510016,2713.000000000000000,1,GA,13,Georgia,36.375912403699999,03,South Atlantic-Gulf Region,BLOOMINGDALE,7682,GA0510016,0.148800000000000,2000.0000000,Y,1373990.0000000,1112240.0000000
3762,GA0510027,1257.000000000000000,1,GA,13,Georgia,7.922586661750000,03,South Atlantic-Gulf Region,SAVANNAH-DUTCH ISLAND,0, ,0.000000000000000,0.0000000, ,1401770.0000000,1102910.0000000
3763,GA0510052,1248.000000000000000,1,GA,13,Georgia,3.825173600570000,03,South Atlantic-Gulf Region,TALAHI ISLAND COMMUNITY,7779,GA0510052,0.077000000000000,2010.0000000,Y,1406460.0000000,1106800.0000000
3764,GA0510081,11823.000000000000000,1,GA,13,Georgia,22.912381575800001,03,South Atlantic-Gulf Region,SAVANNAH-GEORGETOWN/GATEWAY,0, ,0.000000000000000,0.0000000, ,1384010.0000000,1097820.0000000
3765,GA0510099,4523.000000000000000,1,GA,13,Georgia,15.809971240399999,03,South Atlantic-Gulf Region,MONTGOMERY AREA,7802,GA0510099,0.556900000000000,2000.0000000,Y,1396000.0000000,1095220.0000000
3766,GA0510109,2402.000000000000000,1,GA,13,Georgia,5.910968221270000,03,South Atlantic-Gulf Region,GLEN OF ROBIN HOOD,7833,GA0510109,0.556900000000000,2000.0000000,Y,1400090.0000000,1100390.0000000
3767,GA0510229,15138.000000000000000,1,GA,13,Georgia,24.676107970899999,03,South Atlantic-Gulf Region,SAVANNAH-WILMINGTON ISLAND,0, ,0.000000000000000,0.0000000, ,1407060.0000000,1103600.0000000
3768,GA0510250,6792.000000000000000,1,GA,13,Georgia,17.196750824900001,03,South Atlantic-Gulf Region,SAVANNAH-WHITEMARSH ISLAND,0, ,0.000000000000000,0.0000000, ,1403030.0000000,1106180.0000000
3769,GA0530002,11267.000000000000000,1,GA,13,Georgia,650.515362131999950,03,South Atlantic-Gulf Region,CHATTAHOOCHEE COUNTY,7908,GA0530002,0.340000000000000,2010.0000000,Y,1045750.0000000,1094350.0000000
3770,GA0550001,540.000000000000000,1,GA,13,Georgia,1.945981404640000,03,South Atlantic-Gulf Region,LYERLY,7926,GA0550001,0.093900000000000,2000.0000000,Y,964550.0000000,1313890.0000000
3771,GA0550002,474.000000000000000,1,GA,13,Georgia,2.028042855830000,03,South Atlantic-Gulf Region,MENLO,7940,GA0550002,0.036000000000000,2010.0000000,Y,956897.0000000,1322020.0000000
3772,GA0550003,4534.000000000000000,1,GA,13,Georgia,10.395070394999999,03,South Atlantic-Gulf Region,SUMMERVILLE,7942,GA0550003,2.730000000000000,2000.0000000,Y,968604.0000000,1322550.0000000
3773,GA0550006,1827.000000000000000,1,GA,13,Georgia,9.962704939229999,03,South Atlantic-Gulf Region,"MOUNT VERNON MILLS, INC.",0, ,0.000000000000000,0.0000000, ,971321.0000000,1330970.0000000
3774,GA0570000,1433.000000000000000,1,GA,13,Georgia,16.215792153999999,03,South Atlantic-Gulf Region,BALL GROUND,7956,GA0570000,0.128400000000000,2000.0000000,Y,1059560.0000000,1318120.0000000
3775,GA0570001,23602.000000000000000,2,GA,13,Georgia,52.539976877500003,03,South Atlantic-Gulf Region,CANTON,7970,GA0570001,3.652000000000000,2000.0000000,Y,1048390.0000000,1306500.0000000
3776,GA0570002,23896.000000000000000,1,GA,13,Georgia,31.389411580800001,03,South Atlantic-Gulf Region,CHEROKEE COUNTY,7984,GA0570002,11.271000000000001,2000.0000000,Y,1049750.0000000,1290260.0000000
3777,GA0590000,119604.000000000000000,4,GA,13,Georgia,322.256111851000014,03,South Atlantic-Gulf Region,ATHENS-CLARKE CO WATER SYSTEM,8012,GA0590000,18.324000000000002,2000.0000000,Y,1154770.0000000,1285790.0000000
3778,GA0610000,103.000000000000000,1,GA,13,Georgia,4.164738284990000,03,South Atlantic-Gulf Region,BLUFFTON,8046,GA0610000,0.008000000000000,2010.0000000,Y,1050630.0000000,999903.0000000
3779,GA0610001,1107.000000000000000,1,GA,13,Georgia,19.944461533799998,03,South Atlantic-Gulf Region,FORT GAINES,8048,GA0610001,0.295600000000000,2000.0000000,Y,1031770.0000000,1009060.0000000
3780,GA0630000,13942.000000000000000,1,GA,13,Georgia,27.888005716300000,03,South Atlantic-Gulf Region,CLAYTON COUNTY WATER AUTHORITY,8062,GA0630000,25.597000000000001,2000.0000000,Y,1059600.0000000,1238780.0000000
3781,GA0650000,2456.000000000000000,1,GA,13,Georgia,9.091584198720000,03,South Atlantic-Gulf Region,HOMERVILLE,8078,GA0650000,0.529300000000000,2000.0000000,Y,1257930.0000000,972623.0000000
3782,GA0650001,321.000000000000000,1,GA,13,Georgia,7.140101648280000,03,South Atlantic-Gulf Region,FARGO,8092,GA0650001,0.024000000000000,2010.0000000,Y,1279090.0000000,936272.0000000
3783,GA0650004,120.000000000000000,1,GA,13,Georgia,2.027272404400000,03,South Atlantic-Gulf Region,DU PONT,8094,GA0650004,0.008000000000000,2010.0000000,Y,1246440.0000000,965502.0000000
3784,GA0650013,212.000000000000000,1,GA,13,Georgia,4.453453168190000,03,South Atlantic-Gulf Region,ARGYLE,8096,GA0650013,0.016000000000000,2010.0000000,Y,1265890.0000000,977675.0000000
3785,GA0670002,128918.000000000000000,5,GA,13,Georgia,136.844444651999993,03,South Atlantic-Gulf Region,COBB CO.-MARIETTA WATER AUTH.,8098,GA0670002,96.572999999999993,2000.0000000,Y,1046800.0000000,1269540.0000000
3786,GA0690000,380.000000000000000,1,GA,13,Georgia,8.118868203150001,03,South Atlantic-Gulf Region,AMBROSE,8112,GA0690000,0.028000000000000,2010.0000000,Y,1223620.0000000,1030340.0000000
3787,GA0690001,1189.000000000000000,1,GA,13,Georgia,8.698583020779999,03,South Atlantic-Gulf Region,BROXTON,8114,GA0690001,0.017800000000000,2000.0000000,Y,1234860.0000000,1035310.0000000
3788,GA0690002,11589.000000000000000,1,GA,13,Georgia,36.155766057400001,03,South Atlantic-Gulf Region,DOUGLAS,8125,GA0690002,4.732400000000000,2000.0000000,Y,1239600.0000000,1023020.0000000
3789,GA0690003,2798.000000000000000,1,GA,13,Georgia,4.797560886920000,03,South Atlantic-Gulf Region,NICHOLLS,8139,GA0690003,0.218200000000000,2000.0000000,Y,1259670.0000000,1026960.0000000
3790,GA0710000,551.000000000000000,1,GA,13,Georgia,2.164734524980000,03,South Atlantic-Gulf Region,BERLIN,8221,GA0710000,0.041000000000000,2010.0000000,Y,1174260.0000000,964684.0000000
3791,GA0710001,774.000000000000000,1,GA,13,Georgia,3.279364208400000,03,South Atlantic-Gulf Region,DOERUN,8223,GA0710001,0.058000000000000,2010.0000000,Y,1142830.0000000,989083.0000000
3792,GA0710002,281.000000000000000,1,GA,13,Georgia,2.059073574050000,03,South Atlantic-Gulf Region,ELLENTON,8225,GA0710002,0.021000000000000,2010.0000000,Y,1175920.0000000,976942.0000000
3793,GA0710003,449.000000000000000,1,GA,13,Georgia,3.015088265100000,03,South Atlantic-Gulf Region,FUNSTON,8227,GA0710003,0.034000000000000,2010.0000000,Y,1148270.0000000,975946.0000000
3794,GA0710004,14268.000000000000000,1,GA,13,Georgia,43.602012269200003,03,South Atlantic-Gulf Region,MOULTRIE,8229,GA0710004,3.679500000000000,2000.0000000,Y,1159540.0000000,972098.0000000
3795,GA0710005,972.000000000000000,1,GA,13,Georgia,8.118982086010000,03,South Atlantic-Gulf Region,NORMAN PARK,8243,GA0710005,0.180900000000000,2000.0000000,Y,1165470.0000000,986046.0000000
3796,GA0730001,11216.000000000000000,1,GA,13,Georgia,13.747113617800000,03,South Atlantic-Gulf Region,GROVETOWN,8334,GA0730001,0.141100000000000,2000.0000000,Y,1269140.0000000,1245950.0000000
3797,GA0730002,2666.000000000000000,1,GA,13,Georgia,11.749686458999999,03,South Atlantic-Gulf Region,HARLEM,8346,GA0730002,0.000000000000000,2000.0000000,Y,1260040.0000000,1240670.0000000
3798,GA0750000,5334.000000000000000,1,GA,13,Georgia,21.340747318599998,03,South Atlantic-Gulf Region,ADEL,8368,GA0750000,1.515900000000000,2000.0000000,Y,1191960.0000000,974129.0000000
3799,GA0750001,286.000000000000000,1,GA,13,Georgia,2.520825945800000,03,South Atlantic-Gulf Region,CECIL,8383,GA0750001,0.029000000000000,2010.0000000,Y,1196520.0000000,965195.0000000
3800,GA0750002,873.000000000000000,1,GA,13,Georgia,4.206021924630000,03,South Atlantic-Gulf Region,LENOX,8385,GA0750002,0.065000000000000,2010.0000000,Y,1185840.0000000,988307.0000000
3801,GA0750003,2052.000000000000000,1,GA,13,Georgia,10.721457114300000,03,South Atlantic-Gulf Region,SPARKS,8389,GA0750003,0.346800000000000,2000.0000000,Y,1189800.0000000,978049.0000000
3802,GA0770002,33039.000000000000000,1,GA,13,Georgia,50.272099249199997,03,South Atlantic-Gulf Region,NEWNAN,8413,GA0770002,6.045000000000000,2000.0000000,Y,1035630.0000000,1206410.0000000
3803,GA0770003,3307.000000000000000,1,GA,13,Georgia,15.205169318199999,03,South Atlantic-Gulf Region,SENOIA,8422,GA0770003,0.030000000000000,2001.0000000,Y,1056120.0000000,1201800.0000000
3804,GA0770004,274.000000000000000,1,GA,13,Georgia,3.302083249510000,03,South Atlantic-Gulf Region,TURIN,8435,GA0770004,0.021000000000000,2010.0000000,Y,1048380.0000000,1202430.0000000
3805,GA0770042,3041.000000000000000,1,GA,13,Georgia,15.050415504300000,03,South Atlantic-Gulf Region,COWETA WATER & SEWER AUTH.,8451,GA0770042,0.000000000000000,2004.0000000,Y,1032100.0000000,1190240.0000000
3806,GA0790000,1007.000000000000000,1,GA,13,Georgia,3.900240300860000,03,South Atlantic-Gulf Region,ROBERTA,8489,GA0790000,0.208900000000000,2000.0000000,Y,1114450.0000000,1142400.0000000
3807,GA0810000,586.000000000000000,1,GA,13,Georgia,16.687136219399999,03,South Atlantic-Gulf Region,ARABI,8521,GA0810000,0.034000000000000,2010.0000000,Y,1153150.0000000,1047170.0000000
3808,GA0810001,11147.000000000000000,1,GA,13,Georgia,26.472643609999999,03,South Atlantic-Gulf Region,CORDELE,8523,GA0810001,2.008500000000000,2000.0000000,Y,1147690.0000000,1060850.0000000
3809,GA0850000,2536.000000000000000,1,GA,13,Georgia,21.677065061699999,03,South Atlantic-Gulf Region,DAWSONVILLE,8585,GA0850000,0.420000000000000,2010.0000000,Y,1079960.0000000,1331180.0000000
3810,GA0870000,449.000000000000000,1,GA,13,Georgia,2.062284534070000,03,South Atlantic-Gulf Region,ATTAPULGUS,8606,GA0870000,0.041000000000000,2010.0000000,Y,1097170.0000000,919175.0000000
3811,GA0870001,12697.000000000000000,1,GA,13,Georgia,52.024843495699997,03,South Atlantic-Gulf Region,BAINBRIDGE,8608,GA0870001,2.725900000000000,2000.0000000,Y,1088040.0000000,935333.0000000
3812,GA0870002,215.000000000000000,1,GA,13,Georgia,5.285605663040000,03,South Atlantic-Gulf Region,BRINSON,8621,GA0870002,0.016000000000000,2010.0000000,Y,1070040.0000000,941569.0000000
3813,GA0870003,280.000000000000000,1,GA,13,Georgia,2.067600488250000,03,South Atlantic-Gulf Region,CLIMAX,8623,GA0870003,0.021000000000000,2010.0000000,Y,1100460.0000000,933706.0000000
3814,GA0910000,342.000000000000000,1,GA,13,Georgia,4.470753036610000,03,South Atlantic-Gulf Region,CHAUNCEY,8649,GA0910000,0.030000000000000,2010.0000000,Y,1211120.0000000,1086120.0000000
3815,GA0910001,1596.000000000000000,1,GA,13,Georgia,2.289003219360000,03,South Atlantic-Gulf Region,CHESTER,8651,GA0910001,0.080000000000000,2010.0000000,Y,1198250.0000000,1116880.0000000
3816,GA0910002,4962.000000000000000,1,GA,13,Georgia,16.778640922600001,03,South Atlantic-Gulf Region,EASTMAN,8653,GA0910002,1.227000000000000,2000.0000000,Y,1199800.0000000,1095090.0000000
3817,GA0910003,394.000000000000000,1,GA,13,Georgia,8.136096671140001,03,South Atlantic-Gulf Region,RHINE,8667,GA0910003,0.030000000000000,2010.0000000,Y,1200270.0000000,1071520.0000000
3818,GA0930000,546.000000000000000,1,GA,13,Georgia,0.937416250790000,03,South Atlantic-Gulf Region,BYROMVILLE,8669,GA0930000,0.041000000000000,2010.0000000,Y,1131310.0000000,1086320.0000000
3819,GA0930001,213.000000000000000,1,GA,13,Georgia,1.559009519500000,03,South Atlantic-Gulf Region,LILLY,8671,GA0930001,0.016000000000000,2010.0000000,Y,1134870.0000000,1080590.0000000
3820,GA0930002,455.000000000000000,1,GA,13,Georgia,2.642275101380000,03,South Atlantic-Gulf Region,PINEHURST,8673,GA0930002,0.118000000000000,2007.0000000,Y,1145130.0000000,1087420.0000000
3821,GA0930003,3796.000000000000000,1,GA,13,Georgia,15.751584300999999,03,South Atlantic-Gulf Region,UNADILLA,8680,GA0930003,0.408600000000000,2000.0000000,Y,1146440.0000000,1094730.0000000
3822,GA0930004,4011.000000000000000,1,GA,13,Georgia,14.220927602600000,03,South Atlantic-Gulf Region,VIENNA,8694,GA0930004,1.910200000000000,2000.0000000,Y,1144190.0000000,1075570.0000000
3823,GA0930032,154.000000000000000,1,GA,13,Georgia,1.198426305530000,03,South Atlantic-Gulf Region,DOOLING,8708,GA0930032,0.012000000000000,2010.0000000,Y,1128900.0000000,1089200.0000000
